student_id,district,school_id,classroom,student_race,student_gender,disability_status,ELL_status,socioeconomic_tier,zip_code,school_funding_index,neighborhood_quality,parent_education_level,standardized_test_score,gpa,attendance_rate,extracurricular_count,years_in_district,previous_school_transfers,gifted_probability,gifted_identified,gifted_prediction
91,Rural_B,School_5,Class_99,Race_A,Male,None,0,Tier_3,ZIP_10014,1.3065836428648365,0.3778993627888914,Some_College,98.3159963649647,4.178438038824003,0.6529274143942284,3,4,3,0.3551185751981676,0,1
92,Rural_B,School_7,Class_47,Race_A,Female,Learning,0,Tier_2,ZIP_10008,0.9578748153249956,0.705009999617388,Masters+,97.49389583993478,2.240064660162389,0.9589516837287145,5,10,1,0.11291576469797276,0,0
93,Suburban_A,School_20,Class_61,Race_A,Female,None,0,Tier_1,ZIP_10013,-0.18484269649879206,0.1969506582430561,Masters+,107.71937208395032,2.885148177841963,0.7813415331574102,5,12,1,0.33765025680654576,0,1
94,Rural_B,School_6,Class_36,Race_A,Female,Sensory,1,Tier_2,ZIP_10003,-0.22220781539241793,-0.3334886275961406,HS,102.06821148136673,2.449357104707971,0.5281967114183762,2,11,1,0.08423471801394028,0,0
95,Urban_Core,School_3,Class_82,Race_D,Female,None,0,Tier_1,ZIP_10008,0.518200872318991,-0.7220281320501941,Bachelors,109.29890591083125,2.8769133169659193,0.7321666818841398,1,12,1,0.10323356204488117,0,0
96,Rural_B,School_19,Class_76,Race_D,Female,Learning,0,Tier_4,ZIP_10010,0.7186395983163104,0.640140630617274,Bachelors,112.2832037312257,3.0941621764985614,0.841572690198257,0,1,1,0.12092256574267692,0,0
97,Rural_B,School_18,Class_44,Race_A,Female,None,1,Tier_3,ZIP_10002,0.3899618939728345,1.2676325335849956,Some_College,111.63218717973534,2.5222854128509975,0.8747398144140579,6,6,1,0.2052973152424135,0,1
98,Urban_Periphery,School_3,Class_59,Race_A,Female,None,0,Tier_3,ZIP_10004,2.366066365248716,0.6945969778951517,Bachelors,67.64076606885192,3.0312470511809373,0.8994420077793871,4,6,1,0.12260127170264536,0,0
99,Suburban_A,School_2,Class_65,Race_A,Female,Physical,0,Tier_2,ZIP_10010,-1.2918749464794508,-1.2811041330544901,HS,100.91394982874537,2.1506482025337803,0.9367394387100846,2,4,2,0.13581267967930477,0,0
100,Urban_Periphery,School_3,Class_1,Race_A,Male,Learning,0,Tier_4,ZIP_10010,-0.3273116368790407,0.5257586024274876,Some_College,120.73072073859795,2.371045894141921,0.7523614679619937,2,10,4,0.2432412158450703,1,1
101,Urban_Core,School_6,Class_86,Race_A,Male,Physical,0,Tier_2,ZIP_10012,0.03695658220185255,-0.391274692446028,Some_College,99.97629231060662,3.1379323769789487,0.8580838082920584,3,8,2,0.1333894404473458,0,0
102,Urban_Periphery,School_9,Class_91,Race_A,Female,None,0,Tier_2,ZIP_10014,0.49262054920490256,3.1949055883792608,Bachelors,101.58659992577098,2.443649305328719,0.9329552987853911,2,6,1,0.3478913902019927,1,1
103,Suburban_A,School_15,Class_37,Race_A,Female,None,0,Tier_3,ZIP_10001,0.374507792925217,-1.7869462406826493,Some_College,83.78350186998463,2.130387521456168,0.8824077212115181,1,10,0,0.08172263608978537,0,0
104,Urban_Periphery,School_11,Class_96,Race_A,NonBinary,None,0,Tier_1,ZIP_10018,0.23604692617120637,-0.8641173347487544,Some_College,116.2979549761699,2.6870851647367133,0.8881065626759103,3,4,1,0.3019560538269143,1,1
105,Rural_B,School_19,Class_3,Race_C,NonBinary,Physical,1,Tier_3,ZIP_10005,-2.1697772153533426,-0.14732292827551843,Some_College,80.58666797038694,2.1497854936079284,0.8399877212021655,4,7,0,0.013137811110673579,0,0
106,Urban_Core,School_18,Class_88,Race_A,Female,None,1,Tier_3,ZIP_10016,1.8414204509904593,0.39549239925066204,Masters+,116.33994552848088,4.145675607063922,0.8362518911976469,2,1,1,0.39655668759233176,1,1
107,Suburban_A,School_5,Class_34,Race_C,Female,Learning,0,Tier_1,ZIP_10017,-0.5566645483040715,0.24033482651999216,HS,117.44140764663157,3.00803458433992,0.7097865074354196,1,5,1,0.14041431628710835,0,0
108,Suburban_A,School_15,Class_91,Race_A,Female,None,0,Tier_2,ZIP_10019,-1.4199769251901146,0.6015397234693813,HS,73.26083972435713,3.8539294254694965,0.6827953862404748,5,8,1,0.25733905676921437,0,1
109,Urban_Periphery,School_14,Class_58,Race_C,Female,None,0,Tier_1,ZIP_10019,-0.6705418692863673,-0.3982200858723007,Bachelors,88.4622286106968,2.567147233089414,0.8178609254273899,4,7,0,0.11262053438111895,1,0
110,Rural_B,School_19,Class_77,Race_B,NonBinary,None,0,Tier_4,ZIP_10016,1.8959735491993779,-2.6274421844384097,Some_College,85.43166801193401,2.6624249673530276,0.7290067685716669,1,11,2,0.11743331625038289,0,0
111,Urban_Periphery,School_5,Class_4,Race_A,Male,None,1,Tier_3,ZIP_10012,0.43106765806047315,0.005497432702066462,Masters+,97.73658546462389,3.1182174369853204,0.6958828802229086,2,5,3,0.3364781040524751,0,1
112,Urban_Core,School_18,Class_76,Race_A,Female,None,0,Tier_1,ZIP_10018,-1.0336555778909942,-1.6802239118907252,HS,89.33059863652096,3.318140711452214,0.7664918020024086,1,8,5,0.12888399177558016,0,0
113,Urban_Core,School_5,Class_82,Race_B,Female,None,1,Tier_3,ZIP_10013,-0.11540021145812965,-0.004054979691437874,HS,97.01197652913052,2.556001110015116,0.6338556022731365,1,11,2,0.11316693024831055,0,0
114,Rural_B,School_12,Class_34,Race_D,Male,Learning,0,Tier_1,ZIP_10018,0.2616602304743765,-1.7147891229816308,HS,99.71561284899929,2.9472384177435473,0.8224157506334968,6,5,1,0.04925621752320131,0,0
115,Suburban_A,School_15,Class_40,Race_D,NonBinary,Learning,0,Tier_2,ZIP_10019,0.39630010403507804,0.08208868518958529,Some_College,78.60776370847869,3.172736786438094,0.621205987289698,3,6,1,0.05585894234433012,0,0
116,Rural_B,School_20,Class_35,Race_D,Male,None,0,Tier_2,ZIP_10000,0.4302336639211,0.5913897195288454,HS,120.14381543859321,2.377359026140742,0.7847102535805331,3,8,1,0.14150667579219742,0,0
117,Rural_B,School_19,Class_86,Race_A,Female,Learning,0,Tier_1,ZIP_10019,-0.10182877720996199,0.029987736528782297,Some_College,102.66289034083452,3.3938001475182538,0.8766204610733724,0,9,2,0.12772559026534716,1,0
118,Suburban_A,School_15,Class_94,Race_B,Male,None,0,Tier_1,ZIP_10019,0.46353858331754005,-0.1750221928474932,HS,121.1584448273989,3.629637828179757,0.9144450789351943,1,11,3,0.4362156522099374,0,1
119,Rural_B,School_15,Class_42,Race_A,Male,None,0,Tier_1,ZIP_10017,2.307033960412921,-0.06728799706317759,HS,101.61685474136064,3.3740633245119542,0.9026706571560298,4,5,3,0.20824932498838727,1,1
120,Urban_Periphery,School_5,Class_61,Race_B,Male,Sensory,0,Tier_1,ZIP_10003,0.6484675851033411,-0.9804065161010302,Masters+,105.46086544954079,2.903105332624003,0.7533077054194208,3,9,4,0.19343540645610321,1,1
